inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,num_sessions,num_users,num_unique_apis,source,classification
0.4965,0.183673469,9.8,1460,default,6,5,9,F,0
24.07612963,0.222222222,4.5,39004,default,8,6,6,F,0
0.386270903,0.093645485,16.61111111,6930,default,21,18,28,F,0
37.93091667,0.833333333,6.0,13656,default,2,1,5,F,1
1.431654639,0.087628866,24.25,16665,default,11,8,17,F,0
0.005205036,0.091726619,8.298507463,174,default,90,67,51,F,0
0.000125,0.375,2.666666667,1,default,5,3,3,F,0
0.076928571,0.30952381,14.0,194,default,6,3,13,F,0
1.397313653,0.095940959,90.33333333,22721,default,5,3,26,F,0
12.2758,1.0,5.0,3683,default,1,1,5,F,1
0.06125,0.875,8.0,30,default,2,1,7,F,1
0.288158163,0.193877551,12.25,1695,default,15,8,19,F,0
0.116737345,0.008436445,61.31034483,12454,default,29,29,15,F,0
12.77908333,0.333333333,9.0,13802,default,2,2,6,F,0
0.016366667,0.288888889,12.85714286,89,default,11,7,26,F,0
1.496285714,0.571428571,3.5,629,default,3,2,4,F,0
4.709538462,0.307692308,13.0,3674,default,1,1,4,F,1
15.83957143,0.928571429,14.0,13306,default,1,1,13,F,1
22.37755,0.3,2.5,13427,default,4,4,3,F,0
0.199641485,0.037772087,60.07692308,18711,default,37,26,59,F,0
0.000663866,0.235294118,17.0,5,default,9,7,28,F,0
6.42046875,0.296875,21.33333333,24655,default,5,3,19,F,0
1.979236842,0.447368421,19.0,4513,default,3,2,17,F,0
5.243065217,0.695652174,23.0,7236,default,2,1,16,F,1
1.996572115,0.230769231,20.8,12459,default,6,5,24,F,0
1.40222,0.28,16.66666667,4207,default,5,3,14,F,0
0.234583333,0.416666667,6.0,169,default,2,2,5,F,0
6.587777778,0.777777778,9.0,3558,default,1,1,7,F,1
22.20885714,0.571428571,14.0,18656,default,1,1,8,F,1
0.480625,0.5,2.0,116,default,2,2,2,F,0
1.410303571,0.258928571,22.4,9478,default,6,5,29,F,0
0.175125,0.25,3.0,127,default,6,4,3,F,0
3.97e-05,0.01986755,2.097222222,1,default,75,72,3,F,0
21.52666667,0.129943503,177.0,228614,default,1,1,23,F,1
42.39723529,0.323529412,17.0,86491,default,2,2,11,F,0
42.88223333,0.666666667,15.0,38595,default,2,1,10,F,1
0.562901515,0.068181818,22.0,4459,default,7,6,9,F,0
15.22976923,0.692307692,13.0,11880,default,1,1,9,F,1
13.49483333,0.583333333,6.0,9717,default,3,2,7,F,0
0.460086957,0.217391304,9.2,1270,default,5,5,10,F,0
1.281806452,0.161290323,7.75,2385,default,4,4,5,F,0
7.227365854,0.317073171,82.0,35559,default,1,1,26,F,1
2.444518672,0.087136929,17.21428571,35348,default,16,14,21,F,0
0.517153846,0.538461538,3.25,404,default,6,4,7,F,0
0.511302083,0.09375,5.333333333,2946,default,20,18,9,F,0
14.18733333,1.0,6.0,5108,default,1,1,6,F,1
25.25016667,1.0,6.0,9091,default,1,1,6,F,1
2.432254237,0.186440678,59.0,17221,default,5,2,22,F,0
3.329674419,0.174418605,43.0,17182,default,2,2,15,F,0
0.540709836,0.078688525,16.05263158,9895,default,22,19,24,F,0
0.004181818,0.236363636,7.857142857,14,default,11,7,13,F,0
0.11325,0.666666667,6.0,41,default,2,1,4,F,1
1.81825,0.333333333,4.0,1310,default,3,3,4,F,0
0.388833333,0.416666667,6.0,280,default,2,2,5,F,0
8.40062963,0.185185185,6.75,13610,default,4,4,5,F,0
0.45910352,0.045548654,161.0,13305,default,2,3,22,F,0
0.010028125,0.10625,80.0,97,default,6,2,17,F,0
3.061780992,0.20661157,60.5,22229,default,2,2,25,F,0
8.026933333,0.6,30.0,14449,default,1,1,18,F,1
8.07071875,0.75,16.0,7748,default,2,1,12,F,1
81.24781818,0.454545455,11.0,53624,default,1,1,5,F,1
44.35033333,1.0,3.0,7984,default,1,1,3,F,1
18.61487805,0.243902439,10.25,45793,default,5,4,10,F,0
6.110166667,0.666666667,21.0,7699,default,2,1,14,F,1
2.632416667,0.625,24.0,3791,default,2,1,15,F,1
1.88215,0.125,16.0,9035,default,5,5,10,F,0
0.018941176,0.294117647,4.25,39,default,11,8,10,F,0
1.114551471,0.25,10.46153846,9095,default,18,13,34,F,0
1.291247423,0.216494845,48.5,7516,default,5,2,21,F,0
1.661053114,0.131868132,136.5,27209,default,1,2,36,F,0
0.0135,0.833333333,6.0,5,default,1,1,5,F,1
0.499875,0.5,2.0,120,default,2,2,2,F,0
25.4947,0.3,10.0,15297,default,1,1,3,F,1
3.339510204,0.326530612,49.0,9819,default,1,1,16,F,1
1.112769231,0.307692308,13.0,1736,default,3,2,8,F,0
0.701983333,0.3,3.333333333,1264,default,12,9,9,F,0
0.585270417,0.0025,200.0,42140,default,1,6,3,F,0
3.420174157,0.235955056,89.0,18264,default,2,1,21,F,1
0.555292857,0.192857143,140.0,4665,private_ip,7,1,27,F,1
49.0692,0.6,5.0,14721,default,1,1,3,F,1
3.447,0.4,3.75,3103,default,5,4,6,F,0
0.907036364,0.018181818,110.0,5987,default,1,1,2,F,1
0.092839286,0.321428571,2.8,156,default,12,10,9,F,0
22.858,0.1875,16.0,21944,default,1,1,3,F,1
7.221401099,0.091575092,136.5,118287,default,1,2,25,F,0
0.495437186,0.090452261,49.75,11832,default,9,8,36,F,0
0.014206422,0.110091743,7.266666667,93,default,22,15,12,F,0
0.09875,0.75,4.0,24,default,1,1,3,F,1
81.41303378,0.108108108,37.0,361474,default,2,2,8,F,0
8.79625,0.75,4.0,2112,default,1,1,3,F,1
1.147,0.833333333,6.0,413,private_ip,1,1,5,F,1
0.064339286,0.303571429,7.0,217,default,10,8,17,F,0
4.881,1.0,4.0,1172,default,1,1,4,F,1
153.7320806,0.161290323,62.0,571884,default,1,1,10,F,1
0.063713089,0.019952115,113.9090909,4790,default,64,11,25,F,0
3.988555556,0.611111111,18.0,4308,default,1,1,11,F,1
0.008397059,0.073529412,4.533333333,35,default,15,15,5,F,0
7.202392857,0.607142857,14.0,12101,default,2,2,17,F,0
0.194569767,0.104651163,21.5,1004,default,5,4,9,F,0
34.6620625,0.291666667,12.0,49914,default,2,2,7,F,0
1.154666667,0.333333333,3.0,624,default,3,3,3,F,0
4.708483871,0.451612903,15.5,8758,default,3,2,14,F,0
5.1558,0.52,25.0,7734,default,2,1,13,F,1
2.863769397,0.045258621,232.0,79728,default,3,2,21,F,0
47.56533333,1.0,3.0,8562,default,1,1,3,F,1
0.356567213,0.08852459,16.94444444,6526,default,19,18,27,F,0
2.93047619,0.261904762,14.0,7385,default,5,3,11,F,0
4.335952381,0.285714286,7.0,5464,default,3,3,6,F,0
53.51363636,0.272727273,3.666666667,35319,default,3,3,3,F,0
6.405818182,0.727272727,11.0,4228,default,1,1,8,F,1
3.28128,0.2,4.166666667,4922,default,7,6,5,F,0
0.010444668,0.032193159,17.75,312,default,35,28,16,F,0
42.749625,0.5,2.0,10260,default,2,2,2,F,0
78.37384,0.32,25.0,117561,default,1,1,8,F,1
0.160987805,0.030778165,55.5483871,16634,default,41,31,53,F,0
0.267909091,0.636363636,5.5,177,default,3,2,7,F,0
95.88885294,0.411764706,8.5,97807,default,2,2,7,F,0
671.735,1.0,3.0,120913,default,1,1,3,F,1
0.944333333,0.888888889,9.0,510,default,1,1,8,F,1
6.2379,0.4,2.5,1872,default,2,2,2,F,0
2.203230769,0.538461538,13.0,1719,default,1,1,7,F,1
60.4586,0.8,5.0,18138,default,1,1,4,F,1
0.728888889,0.666666667,4.5,394,default,3,2,6,F,0
0.575642857,0.214285714,4.666666667,484,default,3,3,3,F,0
0.426382576,0.204545455,44.0,3377,default,8,3,27,F,0
0.324714286,0.857142857,7.0,137,default,1,1,6,F,1
2.900939394,0.363636364,33.0,5744,default,1,1,12,F,1
1.625481818,0.4,18.33333333,5365,default,4,3,22,F,0
5.493625,0.5,6.0,7911,default,5,4,12,F,0
26.21033333,1.0,3.0,4718,default,1,1,3,F,1
3.442210784,0.196078431,102.0,21067,default,2,1,20,F,1
0.983679078,0.046099291,141.0,16644,default,1,2,13,F,0
0.518608696,0.913043478,23.0,716,private_ip,2,1,21,F,1
885.2821818,0.090909091,11.0,584287,default,1,1,1,F,2
4.714444444,0.222222222,9.0,2546,default,1,1,2,F,1
0.87620339,0.220338983,19.66666667,3102,default,3,3,13,F,0
1.771972222,0.5,9.0,1914,default,2,2,9,F,0
2.205488889,0.288888889,7.5,5955,default,7,6,13,F,0
0.233587816,0.036392405,60.19047619,17716,default,28,21,46,F,0
28.4229375,0.6875,16.0,27287,default,1,1,11,F,1
24.67133333,0.833333333,6.0,8882,default,1,1,5,F,1
11.64397778,0.488888889,45.0,31439,private_ip,3,1,22,F,1
0.066475904,0.126506024,41.5,663,default,9,4,21,F,0
120.0445227,0.318181818,11.0,158459,default,2,2,7,F,0
981.8641667,0.833333333,6.0,353472,default,1,1,5,F,1
0.070207547,0.044025157,17.66666667,670,default,10,9,7,F,0
0.668483456,0.128676471,136.0,10910,default,1,2,35,F,0
11.70678571,0.392857143,28.0,19668,default,1,1,11,F,1
20.02643902,0.170731707,13.66666667,49266,default,3,3,7,F,0
0.009631579,0.315789474,3.8,11,default,6,5,6,F,0
7.114232558,0.209302326,43.0,18355,default,1,1,9,F,1
8.005116667,0.233333333,60.0,28819,default,1,1,14,F,1
0.088757009,0.130841121,5.631578947,570,default,22,19,14,F,0
8.410380952,0.714285714,21.0,10598,default,1,1,15,F,1
1.714,0.392857143,14.0,2880,default,2,2,11,F,0
27.76181818,0.636363636,11.0,18323,default,1,1,7,F,1
10.42188372,0.255813953,86.0,53777,default,1,1,22,F,1
6.358358974,0.179487179,39.0,14879,default,2,1,7,F,1
3.4732,0.8,5.0,1042,default,1,1,4,F,1
10.9028,0.2,2.0,6542,default,5,5,2,F,0
40.27838462,0.769230769,13.0,31418,default,1,1,10,F,1
2.59671831,0.154929577,14.2,11063,default,5,5,11,F,0
3.597,0.363636364,33.0,7123,default,2,1,12,F,1
0.892595092,0.085889571,163.0,8730,default,2,1,14,F,1
3.018916667,0.833333333,6.0,1087,default,2,1,5,F,1
155.751125,0.875,8.0,74761,default,1,1,7,F,1
72.97456667,0.6,15.0,65678,default,2,1,9,F,1
0.108577465,0.13028169,11.36,1851,default,29,25,37,F,0
0.384416667,0.361111111,3.6,831,default,13,10,13,F,0
0.323465753,0.178082192,5.615384615,1417,default,13,13,13,F,0
2.334538462,0.205128205,4.333333333,5463,default,10,9,8,F,0
4.319315789,0.368421053,9.5,14773,default,8,6,21,F,0
0.092555556,0.444444444,3.0,50,default,3,3,4,F,0
0.06436,0.13,5.555555556,387,default,20,18,13,F,0
2.556546154,0.261538462,65.0,9971,default,2,1,17,F,1
1.265333333,0.185185185,6.75,2050,default,8,4,5,F,0
596.36225,0.75,4.0,143127,private_ip,1,1,3,F,1
0.81415,0.9,10.0,489,default,2,1,9,F,1
397.4431176,0.588235294,17.0,405392,default,1,1,10,F,1
0.004428161,0.03591954,12.65454545,185,default,115,55,25,F,0
2.266153846,0.692307692,13.0,1768,default,1,1,9,F,1
150.741275,0.2,10.0,180890,default,2,2,4,F,0
16.47419048,0.142857143,21.0,20758,default,1,1,3,F,1
0.349958333,0.416666667,6.0,252,default,2,2,5,F,0
2.595071429,0.571428571,14.0,2180,default,1,1,8,F,1
1.118073892,0.103448276,20.3,13619,default,15,10,21,F,0
2.190081448,0.140271493,73.66666667,29041,default,3,3,31,F,0
1.875380952,0.714285714,21.0,2363,default,1,1,15,F,1
1.139341463,0.085365854,82.0,5606,default,1,1,7,F,1
4.099909091,0.363636364,33.0,8118,default,1,1,12,F,1
7.858,1.0,3.0,1415,default,1,1,3,F,1
40.38266667,0.259259259,27.0,65420,default,1,1,7,F,1
1.20478125,0.079166667,120.0,17349,default,12,2,19,F,0
3.525705882,0.588235294,17.0,3597,default,2,1,10,F,1
0.229222222,0.666666667,4.5,124,default,3,2,6,F,0
0.7076,0.6,5.0,213,default,2,1,3,F,1
3.200375,0.625,8.0,1537,default,1,1,5,F,1
8.5909,1.0,5.0,2578,default,2,1,5,F,1
0.441723684,0.072368421,101.3333333,8058,default,16,3,22,F,0
5.211133333,0.4,30.0,9381,default,1,1,12,F,1
0.040634615,0.173076923,6.5,127,default,11,8,9,F,0
13.94541667,0.916666667,12.0,10041,default,1,1,11,F,1
0.640111111,0.555555556,4.5,346,default,3,2,5,F,0
8.85044,0.16,12.5,13276,default,2,2,4,F,0
0.813,0.5,7.0,683,default,3,2,7,F,0
7.675428571,0.857142857,7.0,3224,default,1,1,6,F,1
0.57725,0.5,2.0,139,default,2,2,2,F,0
19.26154688,0.25,16.0,36983,default,4,2,8,F,0
15.98014286,0.785714286,14.0,13424,default,2,1,11,F,1
6.9251,0.6,10.0,4156,default,2,1,6,F,1
4.16125,0.229166667,48.0,11985,private_ip,6,1,11,F,1
0.028822222,0.266666667,22.5,78,default,3,2,12,F,0
24.219495,0.015,200.0,290634,default,1,1,3,F,1
0.130791667,0.416666667,6.0,95,default,2,2,5,F,0
0.035375,1.0,4.0,9,default,2,1,4,F,1
2.70935,0.35,2.857142857,3252,default,9,7,7,F,0
3.47629,0.28,16.66666667,10429,default,4,3,14,F,0
8.878105263,0.473684211,19.0,10122,default,1,1,9,F,1
53.98375,0.75,6.0,38869,default,2,2,9,F,0
190.8659091,0.727272727,11.0,125972,default,1,1,8,F,1
3.24495,0.9,10.0,1947,default,2,1,9,F,1
18.12924026,0.162337662,154.0,167515,default,1,1,25,F,1
1.174593023,0.255813953,14.33333333,3031,default,4,3,11,F,0
98.82664706,0.294117647,17.0,100804,default,1,1,5,F,1
1.771,1.0,3.0,319,default,1,1,3,F,1
5.019475806,0.233870968,62.0,37345,default,3,2,29,F,0
0.947625,0.340909091,11.0,2502,default,4,4,15,F,0
0.317869565,0.152173913,13.8,2632,default,14,10,21,F,0
0.593384384,0.108108108,37.0,11856,default,13,9,36,F,0
0.635987342,0.240506329,79.0,3015,private_ip,4,1,19,F,1
102.3923929,0.5,7.0,86010,default,2,2,7,F,0
0.417875,0.1875,8.0,1204,default,6,6,9,F,0
6.633454545,0.363636364,11.0,4379,default,1,1,4,F,1
0.341983871,0.419354839,31.0,637,default,2,1,13,F,1
0.000422222,0.011111111,2.045454545,5,default,88,88,2,F,0
1.086521739,0.869565217,23.0,1500,private_ip,1,1,20,F,1
4.102111111,0.666666667,4.5,2216,default,3,2,6,F,0
0.597458333,0.375,12.0,861,default,3,2,9,F,0
0.008544418,0.06122449,19.83333333,428,default,52,42,51,F,0
0.029052632,0.947368421,19.0,34,private_ip,1,1,18,F,1
1.574465517,0.448275862,7.25,2740,default,4,4,13,F,0
0.648111111,0.333333333,3.0,350,default,3,3,3,F,0
11.95613333,0.6,15.0,10761,default,1,1,9,F,1
124.6945625,0.125,16.0,119707,default,1,1,2,F,1
0.324666667,1.0,3.0,59,default,1,1,3,F,1
3.322444444,1.0,9.0,1795,default,2,1,9,F,1
26.39811538,0.269230769,8.666666667,41182,default,3,3,7,F,0
46.86692969,0.125,128.0,359939,default,1,1,16,F,1
1.406076087,0.202898551,69.0,11643,default,2,2,28,F,0
2.94e-05,0.058823529,2.0,1,default,17,17,2,F,0
0.003081967,0.049180328,7.393939394,46,default,35,33,12,F,0
5.363666667,0.666666667,15.0,4828,default,1,1,10,F,1
5.73073913,0.52173913,23.0,7909,default,4,1,12,F,1
4.04e-05,0.011538462,5.252525253,2,default,103,99,6,F,0
3.147,1.0,3.0,567,default,1,1,3,F,1
2.150814516,0.161290323,15.5,8002,default,6,4,10,F,0
5.261658537,0.243902439,41.0,12944,default,3,1,10,F,1
0.015571429,0.5,14.0,14,default,3,1,7,F,1
2.4884,0.266666667,15.0,2240,default,1,1,4,F,1
0.253333333,0.5,3.0,92,default,2,2,3,F,0
0.324,0.388888889,6.0,350,default,3,3,7,F,0
9.707,0.5,2.0,1165,default,2,1,1,F,1
25.35647059,0.235294118,4.857142857,51728,default,9,7,8,F,0
73.96173684,0.578947368,19.0,84317,default,1,1,11,F,1
1.692872727,0.363636364,18.33333333,5587,default,4,3,20,F,0
0.094124498,0.168674699,14.64705882,1407,default,31,17,42,F,0
0.7313,0.2,10.0,439,default,1,1,2,F,1
5.727130435,0.47826087,7.666666667,7904,default,3,3,11,F,0
0.953901961,0.117647059,17.0,2919,default,3,3,6,F,0
8.362230769,0.461538462,4.333333333,6523,default,3,3,6,F,0
11.377,0.833333333,6.0,4096,default,1,1,5,F,1
3.275881579,0.114035088,76.0,44815,default,10,3,26,F,0
2.32468913,0.047826087,460.0,64162,default,2,1,22,F,1
72.57538095,0.571428571,21.0,91445,default,1,1,12,F,1
0.660745098,0.166666667,17.0,4044,default,9,6,17,F,0
642.5768,1.0,5.0,192774,default,1,1,5,F,1
0.237761628,0.062015504,103.2,7362,default,21,5,32,F,0
9.0621875,0.5,4.0,4350,default,2,2,4,F,0
16.59275,0.625,8.0,7965,default,1,1,5,F,1
0.165357143,0.952380952,21.0,209,private_ip,2,1,20,F,1
22.04479412,0.294117647,8.5,22486,default,2,2,5,F,0
7.564782609,0.347826087,23.0,10440,default,1,1,8,F,1
1.15195,0.171428571,6.363636364,4839,default,14,11,12,F,0
1.95263956,0.052747253,455.0,53308,default,3,1,24,F,1
0.3895,1.0,4.0,94,default,1,1,4,F,1
0.186612,0.04,45.45454545,5599,default,11,11,20,F,0
1.928016667,0.2,20.0,6941,default,3,3,12,F,0
0.158285714,0.285714286,3.5,133,default,7,4,4,F,0
52.5615,0.333333333,2.0,18923,default,3,3,2,F,0
12.47727273,0.681818182,22.0,16470,default,1,1,15,F,1
0.790285124,0.148760331,30.25,11475,default,11,8,36,F,0
6.965842105,0.421052632,6.333333333,7942,default,5,3,8,F,0
0.038609756,0.268292683,6.833333333,95,default,12,6,11,F,0
0.061642857,0.285714286,2.333333333,26,default,4,3,2,F,0
0.090808824,0.117647059,3.4,186,default,10,10,4,F,0
0.028142857,0.476190476,42.0,71,private_ip,3,1,20,F,1
14.76314286,0.857142857,7.0,6201,default,1,1,6,F,1
0.610435737,0.040752351,73.61538462,35052,default,18,13,39,F,0
25.20053571,0.464285714,14.0,42337,default,2,2,13,F,0
5.973105263,0.421052632,9.5,6810,default,5,2,8,F,0
0.002388145,0.015296367,10.67346939,75,default,49,49,8,F,0
8.934428571,0.857142857,7.0,3753,default,1,1,6,F,1
0.904491071,0.03125,16.0,12157,default,15,14,7,F,0
0.905006098,0.054878049,72.88888889,35622,default,10,9,36,F,0
0.612137931,0.068965517,10.875,3196,default,9,8,6,F,0
0.134946786,0.02626123,160.7777778,11717,default,69,9,38,F,0
132.7795833,0.5,3.0,47801,default,2,2,3,F,0
52.79568182,0.272727273,3.666666667,34846,default,4,3,3,F,0
638.26125,0.5,4.0,153183,default,1,1,2,F,1
156.9606667,0.416666667,12.0,113012,default,1,1,5,F,1
25.0825,0.833333333,6.0,9030,default,1,1,5,F,1
247.774875,0.125,8.0,118932,default,1,1,1,F,1
3.459175,0.15,6.666666667,8303,default,6,6,6,F,0
0.898029412,0.205882353,11.33333333,1832,default,4,3,7,F,0
6.611717949,0.307692308,13.0,15472,default,5,3,12,F,0
6.3894,0.8,5.0,1917,default,1,1,4,F,1
0.098692683,0.048780488,61.5,3642,default,30,10,30,F,0
14.184125,0.01,200.0,170210,default,1,1,2,F,1
3.50296875,0.5,8.0,3363,default,2,2,8,F,0
0.281625,0.375,5.333333333,271,default,3,3,6,F,0
33.64757143,1.0,7.0,14132,default,1,1,7,F,1
10.06545,0.2875,80.0,48315,default,1,1,23,F,1
3.526791667,0.541666667,6.0,5079,default,6,4,13,F,0
249.110625,0.375,16.0,239147,default,1,1,6,F,1
0.0498,0.2,3.75,45,default,7,4,3,F,0
27.86531034,0.206896552,116.0,193943,default,1,1,24,F,1
3.150615385,0.230769231,6.5,2458,default,2,2,3,F,0
1.123527473,0.115384615,60.66666667,12269,default,3,3,21,F,0
5.195,0.25,4.0,1247,default,1,1,1,F,1
2.718279762,0.357142857,21.0,13701,default,6,4,30,F,0
2.795317593,0.035185185,41.53846154,90569,default,15,13,19,F,0
0.52675,1.0,2.0,64,default,2,1,2,F,1
120.40075,0.5,2.0,28897,default,2,2,2,F,0
0.010147196,0.028037383,13.375,131,default,18,16,6,F,0
0.54566,0.36,25.0,819,default,4,1,9,F,1
42.10058333,1.0,6.0,15157,default,2,1,6,F,1
35.19571875,0.4375,8.0,33788,default,2,2,7,F,0
31.8922,0.4,5.0,9568,default,1,1,2,F,1
0.123287879,0.424242424,16.5,245,default,4,2,14,F,0
0.84856962,0.094936709,17.55555556,8045,default,13,9,15,F,0
0.0,1.0,3.0,0,default,2,1,3,F,1
0.088461538,0.163461538,6.117647059,552,default,21,17,17,F,0
34.65542857,0.857142857,7.0,14556,default,1,1,6,F,1
0.964285714,0.857142857,7.0,405,default,2,1,6,F,1
0.00165,0.05,2.068965517,6,default,30,29,3,F,0
645.93375,1.0,4.0,155025,default,1,1,4,F,1
0.147179641,0.039520958,208.75,7374,default,29,4,33,F,0
0.73758042,0.06993007,95.33333333,12657,default,3,3,20,F,0
0.128607143,0.5,14.0,109,default,2,1,7,F,1
0.000401826,0.0456621,31.28571429,6,default,19,7,10,F,0
0.45725,1.0,4.0,110,default,2,1,4,F,1
41.057625,0.5,2.0,9854,default,2,2,2,F,0
1.350840708,0.230088496,22.6,9159,default,9,5,26,F,0
4.29275,0.307692308,13.0,6697,default,2,2,8,F,0
17.21702632,0.263157895,38.0,39255,private_ip,5,1,10,F,1
0.162816709,0.02835443,63.70967742,19294,default,42,31,56,F,0
0.003525346,0.014976959,16.37735849,184,default,53,53,13,F,0
49.58625,0.583333333,12.0,35703,default,1,1,7,F,1
243.081625,0.75,8.0,116680,default,1,1,6,F,1
0.2345,0.833333333,3.0,85,default,4,2,5,F,0
5.446846154,0.692307692,13.0,4249,default,1,1,9,F,1
0.834909091,0.363636364,3.666666667,552,default,3,3,4,F,0
0.440270408,0.033527697,85.75,36244,default,20,16,46,F,0
21.44102439,0.170731707,20.5,52745,default,4,2,7,F,0
0.011163265,0.408163265,16.33333333,33,default,6,3,20,F,0
0.881285714,0.535714286,14.0,1481,default,3,2,15,F,0
4.578847826,0.565217391,4.6,6319,default,6,5,13,F,0
0.978285714,0.857142857,7.0,411,default,2,1,6,F,1
3.85112963,0.333333333,27.0,6239,default,2,1,9,F,1
2.615157895,0.578947368,19.0,2982,default,1,1,11,F,1
297.4418333,0.5,6.0,107080,default,1,1,3,F,1
5.42922,0.12,25.0,16288,default,2,2,6,F,0
0.12,0.375,3.0,173,default,9,8,9,F,0
0.00759751,0.161825726,7.53125,110,default,51,32,39,F,0
182.2993846,0.615384615,13.0,142194,default,1,1,8,F,1
5.113625,0.4375,16.0,4910,default,2,1,7,F,1
0.344954118,0.087058824,9.659090909,8797,default,52,44,37,F,0
12.29293985,0.187969925,133.0,98098,default,1,1,25,F,1
40.557125,0.375,2.666666667,19468,default,3,3,3,F,0
3.7654375,1.0,8.0,1808,default,2,1,8,F,1
5.536055556,0.555555556,18.0,5979,default,2,1,10,F,1
0.466,0.75,4.0,112,default,1,1,3,F,1
0.4232,0.8,5.0,127,default,1,1,4,F,1
5.421,0.75,4.0,1302,default,1,1,3,F,1
1.479,1.0,3.0,267,default,1,1,3,F,1
0.357503623,0.108695652,13.14285714,5921,default,23,21,30,F,0
0.001178257,0.008792966,12.76530612,89,default,102,98,11,F,0
3.674540541,0.297297297,9.25,8158,default,5,4,11,F,0
9.216862595,0.145038168,43.66666667,72445,default,3,3,19,F,0
1.47956,0.2,25.0,2220,default,2,1,5,F,1
0.177545455,0.454545455,2.75,118,default,5,4,5,F,0
61.13553448,0.24137931,14.5,106376,default,2,2,7,F,0
0.7723,0.08,25.0,1159,default,2,1,2,F,1
1.079943125,0.00375,200.0,51838,default,1,4,3,F,0
5.895205882,0.529411765,17.0,6014,default,2,1,9,F,1
1.555517241,0.379310345,4.833333333,2707,default,7,6,11,F,0
4.0884,0.3,10.0,2454,default,1,1,3,F,1
0.000936231,0.012055838,43.77777778,89,default,34,36,19,F,0
0.008927234,0.039148936,11.98979592,630,default,152,98,46,F,0
0.174657143,0.257142857,23.33333333,734,default,10,3,18,F,0
1.795357895,0.061403509,142.5,61402,default,1,4,35,F,0
0.571021429,0.142857143,11.66666667,2399,default,6,6,10,F,0
0.081933333,0.25,24.0,590,default,7,5,30,F,0
0.017014925,0.144278607,5.742857143,206,default,40,35,29,F,0
0.617,0.875,8.0,297,default,1,1,7,F,1
0.099,0.666666667,6.0,36,default,1,1,4,F,1
2.795,1.0,4.0,671,default,1,1,4,F,1
0.177461538,0.461538462,6.5,139,default,3,2,6,F,0
0.5765,1.0,3.0,104,default,2,1,3,F,1
0.275333333,1.0,3.0,50,default,1,1,3,F,1
24.929,0.545454545,11.0,16454,default,1,1,6,F,1
1.608815476,0.261904762,16.8,8109,default,6,5,22,F,0
0.229857143,0.857142857,7.0,97,default,1,1,6,F,1
1.805655172,0.310344828,14.5,3142,default,2,2,9,F,0
0.048714286,0.857142857,7.0,21,default,2,1,6,F,1
1.373979592,0.142857143,7.0,4040,default,11,7,7,F,0
6.718333333,1.0,3.0,1210,default,1,1,3,F,1
0.356176471,0.159663866,119.0,2544,private_ip,6,1,19,F,1
5.147788462,0.5,26.0,8031,default,2,1,13,F,1
0.406018293,0.134146341,18.22222222,3996,default,10,9,22,F,0
2.071165957,0.036170213,156.6666667,58407,default,1,3,17,F,0
0.782466667,0.2,3.0,705,default,5,5,3,F,0
0.606416667,0.333333333,4.0,437,default,3,3,4,F,0
1.367047368,0.115789474,47.5,7793,default,2,2,11,F,0
0.690898026,0.092105263,304.0,12602,private_ip,11,1,28,F,1
3.782,0.4,5.0,2270,default,2,2,4,F,0
0.198745906,0.010681225,842.6,50239,default,36,5,45,F,0
0.66575,1.0,4.0,160,default,2,1,4,F,1
5.529025641,0.461538462,19.5,12938,default,3,2,18,F,0
0.871535714,0.5,14.0,733,default,2,1,7,F,1
0.727246324,0.039915966,73.23076923,41541,default,16,13,38,F,0
8.2168125,0.21875,10.66666667,15777,default,3,3,7,F,0
4.46702,0.26,16.66666667,13402,default,3,3,13,F,0
0.145015873,0.301587302,31.5,1097,default,7,4,38,F,0
2.282666667,1.0,3.0,411,default,1,1,3,F,1
0.420291667,0.5,4.0,303,default,4,3,6,F,0
6.86002381,0.261904762,21.0,17288,default,3,2,11,F,0
0.304427928,0.099099099,11.1,2028,default,10,10,11,F,0
0.80696875,0.25,4.923076923,3099,default,15,13,16,F,0
0.615865132,0.108552632,25.33333333,11234,default,15,12,33,F,0
68.80133333,1.0,3.0,12385,default,1,1,3,F,1
0.121333333,1.0,3.0,22,default,1,1,3,F,1
39.86866667,0.833333333,6.0,14353,default,1,1,5,F,1
1.5548,0.32,12.5,2333,default,3,2,8,F,0
5.02585,0.6,5.0,3016,default,2,2,6,F,0
0.005378357,0.022116904,13.1875,205,default,54,48,14,F,0
1.222983333,0.366666667,10.0,2202,default,4,3,11,F,0
0.3299,0.4,2.5,99,default,2,2,2,F,0
4.18647619,0.619047619,7.0,5275,default,4,3,13,F,0
47.43975,0.5,2.0,11386,default,2,2,2,F,0
0.327285714,0.428571429,3.5,138,default,3,2,3,F,0
0.689458333,0.5,6.0,497,default,2,2,6,F,0
3.819333333,1.0,3.0,688,default,1,1,3,F,1
4.66945,0.5,10.0,5604,default,2,2,10,F,0
846.968,1.0,3.0,152455,default,1,1,3,F,1
1.434608108,0.297297297,18.5,6370,default,7,4,22,F,0
3.807,0.5,4.0,914,default,1,1,2,F,1
1.72495,0.166666667,120.0,12420,default,1,1,20,F,1
0.17497482,0.237410072,19.85714286,1460,default,12,7,33,F,0
0.510481481,0.185185185,5.4,827,default,7,5,5,F,0
